Date,Open,High,Low,Close,Adj Close,Volume
2022-04-06,809000.000000,823000.000000,807000.000000,813000.000000,813000.000000,51140
2022-04-07,808000.000000,821000.000000,808000.000000,810000.000000,810000.000000,48246
2022-04-08,812000.000000,817000.000000,800000.000000,809000.000000,809000.000000,36035
2022-04-11,801000.000000,813000.000000,797000.000000,801000.000000,801000.000000,31885
2022-04-12,795000.000000,804000.000000,782000.000000,790000.000000,790000.000000,42326
2022-04-13,794000.000000,810000.000000,787000.000000,808000.000000,808000.000000,44448
2022-04-14,809000.000000,842000.000000,806000.000000,839000.000000,839000.000000,111394
2022-04-15,830000.000000,851000.000000,822000.000000,835000.000000,835000.000000,57478
2022-04-18,827000.000000,835000.000000,822000.000000,832000.000000,832000.000000,29124
2022-04-19,833000.000000,835000.000000,824000.000000,825000.000000,825000.000000,34139
2022-04-20,826000.000000,826000.000000,805000.000000,805000.000000,805000.000000,44188
2022-04-21,813000.000000,814000.000000,806000.000000,806000.000000,806000.000000,23476
2022-04-22,804000.000000,805000.000000,796000.000000,801000.000000,801000.000000,38163
2022-04-25,791000.000000,800000.000000,791000.000000,793000.000000,793000.000000,27420
2022-04-26,796000.000000,818000.000000,796000.000000,804000.000000,804000.000000,56631
2022-04-27,793000.000000,814000.000000,791000.000000,810000.000000,810000.000000,35379
2022-04-28,820000.000000,835000.000000,812000.000000,835000.000000,835000.000000,98611
2022-04-29,827000.000000,839000.000000,827000.000000,838000.000000,838000.000000,64323
2022-05-02,829000.000000,839000.000000,829000.000000,838000.000000,838000.000000,27315
2022-05-03,839000.000000,844000.000000,831000.000000,832000.000000,832000.000000,34633
2022-05-04,833000.000000,837000.000000,806000.000000,815000.000000,815000.000000,43678
2022-05-06,804000.000000,809000.000000,794000.000000,794000.000000,794000.000000,52249
2022-05-10,801000.000000,808000.000000,792000.000000,798000.000000,798000.000000,52666
2022-05-11,793000.000000,798000.000000,790000.000000,793000.000000,793000.000000,29860
2022-05-12,790000.000000,800000.000000,781000.000000,788000.000000,788000.000000,50875
2022-05-13,794000.000000,795000.000000,775000.000000,785000.000000,785000.000000,63186
2022-05-16,789000.000000,790000.000000,770000.000000,770000.000000,770000.000000,43738
2022-05-17,770000.000000,777000.000000,765000.000000,766000.000000,766000.000000,42209
2022-05-18,769000.000000,793000.000000,768000.000000,793000.000000,793000.000000,46566
2022-05-19,781000.000000,798000.000000,778000.000000,796000.000000,796000.000000,42562
2022-05-20,799000.000000,811000.000000,795000.000000,808000.000000,808000.000000,38873
2022-05-23,808000.000000,820000.000000,803000.000000,819000.000000,819000.000000,34569
2022-05-24,810000.000000,820000.000000,804000.000000,808000.000000,808000.000000,37925
2022-05-25,813000.000000,840000.000000,811000.000000,831000.000000,831000.000000,94179
2022-05-26,826000.000000,843000.000000,826000.000000,840000.000000,840000.000000,58955
2022-05-27,837000.000000,843000.000000,829000.000000,834000.000000,834000.000000,32396
2022-05-30,835000.000000,844000.000000,830000.000000,843000.000000,843000.000000,34264
2022-05-31,839000.000000,847000.000000,831000.000000,847000.000000,847000.000000,76864
2022-06-02,837000.000000,848000.000000,834000.000000,843000.000000,843000.000000,49405
2022-06-03,844000.000000,854000.000000,842000.000000,852000.000000,852000.000000,43400
2022-06-07,845000.000000,846000.000000,818000.000000,822000.000000,822000.000000,71342
2022-06-08,828000.000000,832000.000000,822000.000000,828000.000000,828000.000000,41013
2022-06-09,816000.000000,820000.000000,804000.000000,811000.000000,811000.000000,90268
2022-06-10,801000.000000,815000.000000,795000.000000,811000.000000,811000.000000,56259
2022-06-13,790000.000000,794000.000000,781000.000000,786000.000000,786000.000000,70989
2022-06-14,780000.000000,796000.000000,779000.000000,784000.000000,784000.000000,61682
2022-06-15,791000.000000,805000.000000,783000.000000,790000.000000,790000.000000,61101
2022-06-16,805000.000000,814000.000000,801000.000000,807000.000000,807000.000000,58692
2022-06-17,795000.000000,832000.000000,795000.000000,832000.000000,832000.000000,250445
2022-06-20,825000.000000,826000.000000,807000.000000,822000.000000,822000.000000,53603
2022-06-21,830000.000000,830000.000000,815000.000000,821000.000000,821000.000000,38656
2022-06-22,818000.000000,825000.000000,810000.000000,817000.000000,817000.000000,67848
2022-06-23,815000.000000,829000.000000,812000.000000,820000.000000,820000.000000,98694
2022-06-24,829000.000000,834000.000000,821000.000000,831000.000000,831000.000000,98390
2022-06-27,833000.000000,833000.000000,805000.000000,806000.000000,806000.000000,73157
2022-06-28,809000.000000,815000.000000,801000.000000,815000.000000,815000.000000,44514
2022-06-29,812000.000000,815000.000000,799000.000000,801000.000000,801000.000000,46937
2022-06-30,803000.000000,806000.000000,790000.000000,790000.000000,790000.000000,57985
2022-07-01,799000.000000,803000.000000,773000.000000,781000.000000,781000.000000,103125
2022-07-04,782000.000000,794000.000000,775000.000000,791000.000000,791000.000000,79057
2022-07-05,793000.000000,805000.000000,790000.000000,805000.000000,805000.000000,50698
2022-07-06,795000.000000,810000.000000,794000.000000,800000.000000,800000.000000,62898
2022-07-07,808000.000000,817000.000000,802000.000000,817000.000000,817000.000000,55331
2022-07-08,816000.000000,820000.000000,810000.000000,819000.000000,819000.000000,48501
2022-07-11,818000.000000,831000.000000,815000.000000,829000.000000,829000.000000,62385
2022-07-12,829000.000000,834000.000000,815000.000000,834000.000000,834000.000000,64634
2022-07-13,834000.000000,835000.000000,828000.000000,832000.000000,832000.000000,42820
2022-07-14,823000.000000,829000.000000,813000.000000,825000.000000,825000.000000,57296
2022-07-15,826000.000000,828000.000000,813000.000000,817000.000000,817000.000000,38951
2022-07-18,813000.000000,817000.000000,803000.000000,810000.000000,810000.000000,46011
2022-07-19,824000.000000,828000.000000,812000.000000,819000.000000,819000.000000,46882
2022-07-20,823000.000000,827000.000000,817000.000000,823000.000000,823000.000000,35555
2022-07-21,820000.000000,826000.000000,812000.000000,817000.000000,817000.000000,35928
2022-07-22,816000.000000,830000.000000,815000.000000,829000.000000,829000.000000,56066
2022-07-25,826000.000000,833000.000000,824000.000000,829000.000000,829000.000000,38835
2022-07-26,826000.000000,829000.000000,820000.000000,828000.000000,828000.000000,28450
2022-07-27,829000.000000,847000.000000,828000.000000,841000.000000,841000.000000,84428
2022-07-28,844000.000000,867000.000000,844000.000000,863000.000000,863000.000000,108584
2022-07-29,868000.000000,875000.000000,862000.000000,865000.000000,865000.000000,62152
2022-08-01,857000.000000,879000.000000,856000.000000,878000.000000,878000.000000,63497
2022-08-02,882000.000000,883000.000000,860000.000000,866000.000000,866000.000000,57857
2022-08-03,870000.000000,875000.000000,866000.000000,871000.000000,871000.000000,40455
2022-08-04,873000.000000,876000.000000,866000.000000,875000.000000,875000.000000,43618
2022-08-05,876000.000000,899000.000000,876000.000000,895000.000000,895000.000000,78645
2022-08-08,894000.000000,900000.000000,886000.000000,900000.000000,900000.000000,49453
2022-08-09,900000.000000,904000.000000,896000.000000,902000.000000,902000.000000,38539
2022-08-10,904000.000000,910000.000000,880000.000000,892000.000000,892000.000000,43858
2022-08-11,897000.000000,905000.000000,897000.000000,904000.000000,904000.000000,71857
2022-08-12,905000.000000,910000.000000,890000.000000,910000.000000,910000.000000,39544
2022-08-16,918000.000000,922000.000000,898000.000000,905000.000000,905000.000000,37178
2022-08-17,907000.000000,909000.000000,870000.000000,871000.000000,871000.000000,85143
2022-08-18,873000.000000,881000.000000,864000.000000,875000.000000,875000.000000,42475
2022-08-19,877000.000000,879000.000000,867000.000000,868000.000000,868000.000000,29782
2022-08-22,861000.000000,866000.000000,846000.000000,851000.000000,851000.000000,52452
2022-08-23,848000.000000,849000.000000,828000.000000,829000.000000,829000.000000,69480
2022-08-24,830000.000000,835000.000000,822000.000000,828000.000000,828000.000000,49198
2022-08-25,836000.000000,845000.000000,829000.000000,845000.000000,845000.000000,37626
2022-08-26,850000.000000,855000.000000,840000.000000,847000.000000,847000.000000,37322
2022-08-29,821000.000000,834000.000000,821000.000000,829000.000000,829000.000000,44007
2022-08-30,836000.000000,840000.000000,821000.000000,836000.000000,836000.000000,45792
2022-08-31,828000.000000,840000.000000,825000.000000,835000.000000,835000.000000,54257
2022-09-01,829000.000000,833000.000000,815000.000000,826000.000000,826000.000000,51619
2022-09-02,826000.000000,847000.000000,823000.000000,838000.000000,838000.000000,60567
2022-09-05,838000.000000,840000.000000,810000.000000,815000.000000,815000.000000,64477
2022-09-06,815000.000000,822000.000000,813000.000000,816000.000000,816000.000000,24846
2022-09-07,811000.000000,817000.000000,799000.000000,811000.000000,811000.000000,66263
2022-09-08,820000.000000,825000.000000,809000.000000,810000.000000,810000.000000,68024
2022-09-13,818000.000000,843000.000000,815000.000000,841000.000000,841000.000000,80515
2022-09-14,816000.000000,836000.000000,810000.000000,828000.000000,828000.000000,69733
2022-09-15,829000.000000,833000.000000,805000.000000,807000.000000,807000.000000,66323
2022-09-16,801000.000000,806000.000000,800000.000000,802000.000000,802000.000000,39952
2022-09-19,800000.000000,812000.000000,796000.000000,809000.000000,809000.000000,38672
2022-09-20,816000.000000,816000.000000,800000.000000,800000.000000,800000.000000,44660
2022-09-21,801000.000000,801000.000000,782000.000000,786000.000000,786000.000000,56617
2022-09-22,780000.000000,791000.000000,772000.000000,785000.000000,785000.000000,42133
2022-09-23,792000.000000,792000.000000,770000.000000,770000.000000,770000.000000,44823
2022-09-26,762000.000000,770000.000000,756000.000000,758000.000000,758000.000000,51357
2022-09-27,758000.000000,760000.000000,740000.000000,754000.000000,754000.000000,52424
2022-09-28,747000.000000,770000.000000,745000.000000,767000.000000,767000.000000,92653
2022-09-29,790000.000000,825000.000000,789000.000000,813000.000000,813000.000000,179902
2022-09-30,814000.000000,826000.000000,804000.000000,807000.000000,807000.000000,75555
2022-10-04,817000.000000,819000.000000,800000.000000,811000.000000,811000.000000,43322
2022-10-05,820000.000000,820000.000000,806000.000000,807000.000000,807000.000000,38578
2022-10-06,814000.000000,817000.000000,806000.000000,812000.000000,812000.000000,30976
2022-10-07,808000.000000,819000.000000,805000.000000,811000.000000,811000.000000,52659
2022-10-11,810000.000000,815000.000000,795000.000000,802000.000000,802000.000000,52375
2022-10-12,803000.000000,824000.000000,796000.000000,820000.000000,820000.000000,57310
2022-10-13,817000.000000,821000.000000,806000.000000,807000.000000,807000.000000,46872
2022-10-14,819000.000000,819000.000000,802000.000000,806000.000000,806000.000000,58212
2022-10-17,806000.000000,834000.000000,803000.000000,830000.000000,830000.000000,65499
2022-10-18,840000.000000,848000.000000,832000.000000,845000.000000,845000.000000,64982
2022-10-19,845000.000000,860000.000000,841000.000000,847000.000000,847000.000000,59591
2022-10-20,840000.000000,840000.000000,824000.000000,835000.000000,835000.000000,53252
2022-10-21,842000.000000,849000.000000,841000.000000,847000.000000,847000.000000,47811
2022-10-24,856000.000000,873000.000000,853000.000000,873000.000000,873000.000000,93696
2022-10-25,878000.000000,895000.000000,868000.000000,884000.000000,884000.000000,118113
2022-10-26,885000.000000,899000.000000,876000.000000,896000.000000,896000.000000,86307
2022-10-27,901000.000000,905000.000000,865000.000000,873000.000000,873000.000000,155954
2022-10-28,875000.000000,886000.000000,872000.000000,876000.000000,876000.000000,69625
2022-10-31,884000.000000,892000.000000,871000.000000,877000.000000,877000.000000,39979
2022-11-01,886000.000000,887000.000000,874000.000000,882000.000000,882000.000000,50346
2022-11-02,876000.000000,879000.000000,867000.000000,873000.000000,873000.000000,69085
2022-11-03,857000.000000,879000.000000,852000.000000,870000.000000,870000.000000,49188
2022-11-04,872000.000000,876000.000000,865000.000000,871000.000000,871000.000000,24691
2022-11-07,879000.000000,886000.000000,870000.000000,883000.000000,883000.000000,45877
2022-11-08,889000.000000,906000.000000,885000.000000,900000.000000,900000.000000,73570
2022-11-09,900000.000000,904000.000000,890000.000000,895000.000000,895000.000000,64670
2022-11-10,898000.000000,909000.000000,898000.000000,907000.000000,907000.000000,71787
2022-11-11,917000.000000,920000.000000,898000.000000,900000.000000,900000.000000,70747
2022-11-14,899000.000000,914000.000000,899000.000000,901000.000000,901000.000000,56469
2022-11-15,909000.000000,910000.000000,901000.000000,906000.000000,906000.000000,39296
2022-11-16,906000.000000,907000.000000,874000.000000,880000.000000,880000.000000,58935
2022-11-17,881000.000000,890000.000000,875000.000000,875000.000000,875000.000000,33197
2022-11-18,876000.000000,889000.000000,874000.000000,882000.000000,882000.000000,43806
2022-11-21,896000.000000,896000.000000,882000.000000,888000.000000,888000.000000,30142
2022-11-22,887000.000000,897000.000000,884000.000000,888000.000000,888000.000000,46618
2022-11-23,890000.000000,890000.000000,878000.000000,888000.000000,888000.000000,31880
2022-11-24,892000.000000,899000.000000,888000.000000,896000.000000,896000.000000,28432
2022-11-25,900000.000000,904000.000000,895000.000000,903000.000000,903000.000000,31687
2022-11-28,901000.000000,903000.000000,882000.000000,885000.000000,885000.000000,23456
2022-11-29,892000.000000,893000.000000,877000.000000,885000.000000,885000.000000,27954
2022-11-30,881000.000000,895000.000000,877000.000000,887000.000000,887000.000000,69391
2022-12-01,893000.000000,898000.000000,877000.000000,884000.000000,884000.000000,48256
2022-12-02,884000.000000,885000.000000,870000.000000,870000.000000,870000.000000,37710
2022-12-05,870000.000000,871000.000000,832000.000000,833000.000000,833000.000000,92016
2022-12-06,825000.000000,850000.000000,825000.000000,838000.000000,838000.000000,50341
2022-12-07,836000.000000,841000.000000,820000.000000,831000.000000,831000.000000,42158
2022-12-08,828000.000000,835000.000000,816000.000000,827000.000000,827000.000000,83887
2022-12-09,834000.000000,835000.000000,815000.000000,827000.000000,827000.000000,47743
2022-12-12,827000.000000,829000.000000,810000.000000,815000.000000,815000.000000,37172
2022-12-13,817000.000000,825000.000000,816000.000000,820000.000000,820000.000000,26943
2022-12-14,825000.000000,845000.000000,823000.000000,837000.000000,837000.000000,45474
2022-12-15,839000.000000,839000.000000,823000.000000,823000.000000,823000.000000,26482
2022-12-16,813000.000000,837000.000000,811000.000000,835000.000000,835000.000000,41298
2022-12-19,825000.000000,831000.000000,821000.000000,821000.000000,821000.000000,21686
2022-12-20,820000.000000,823000.000000,806000.000000,820000.000000,820000.000000,35909
2022-12-21,824000.000000,826000.000000,811000.000000,818000.000000,818000.000000,20757
2022-12-22,819000.000000,826000.000000,818000.000000,824000.000000,824000.000000,26585
2022-12-23,815000.000000,822000.000000,801000.000000,806000.000000,806000.000000,44304
2022-12-26,808000.000000,825000.000000,808000.000000,822000.000000,822000.000000,45707
2022-12-27,826000.000000,832000.000000,821000.000000,828000.000000,828000.000000,52824
2022-12-28,821000.000000,837000.000000,821000.000000,830000.000000,830000.000000,50377
2022-12-29,822000.000000,831000.000000,820000.000000,821000.000000,821000.000000,35179
